School Giga ID,School Name,Longitude,Latitude,Education Level,Country ISO3 Code,Country Name,School Data Source
bf651987-27d2-3fe1-aae9-1ff3aef2324f,'64' SECONDARY SCHOOL,35.25920104980469,0.518220007419586,Secondary,KEN,Kenya,
c2f348ab-e259-3e10-85b5-ea526f52f813,ABAKAILE,40.10120391845703,0.074500620365143,Primary,KEN,Kenya,
f4947b96-23bc-3b6e-adfa-c16451ecc281,ABAKORE MIXED DAY SECONDARY SCHOOL,39.703399658203125,0.626990020275116,Secondary,KEN,Kenya,
d1a7616b-efae-3a47-9594-ba071f07f4c9,ABC KAMBUSU SECONDARY SCHOOL,37.41426467895508,-1.159904360771179,Secondary,KEN,Kenya,
f881437e-2d92-3bad-915b-93cecc7a5b24,ABC KANZAUWU MIXED DAY SECONDARY SCHOOL,38.12459945678711,-1.551609992980957,Secondary,KEN,Kenya,
18a19f75-1b97-3bc6-a73a-e5bfbe282f38,ABC KATHIANI ACADEMY,37.32342529296875,-1.414237976074219,Primary,KEN,Kenya,
6f682b5a-f31d-3a85-913f-226309b7d68f,ABC KIMWELI SECONDARY SCHOOL,38.26789855957031,-2.132560014724731,Secondary,KEN,Kenya,
8e691de4-1288-3ec1-835a-1283adca7971,ABC MUUNGUU SECONDARY SCHOOL,38.994239807128906,0.779579997062683,Secondary,KEN,Kenya,
d38f8cc4-0ebd-349e-95b4-c109ca5aa941,ABC NGAAMBA SECONDARY SCHOOL,37.23617935180664,1.908120036125183,Secondary,KEN,Kenya,
6b062085-114b-3dd7-92a7-4756e7797cf0,ABERDARE F K ACADEMY,36.57823181152344,0.07705020159483,Primary,KEN,Kenya,
1c657eb8-3612-3ec5-96b4-b58632615098,ABERDARE GIRLS' SECONDARY SCHOOL,36.65987014770508,-0.725421011447906,Secondary,KEN,Kenya,
4f9febb7-f637-3149-9f53-773576622a47,ABERDARE RANGES SECONDARY SCHOOL,36.5,-0.540000021457672,Secondary,KEN,Kenya,
76c176bb-c766-31da-8460-e51660319735,ABIGAIL SCHOOL,34.79399871826172,0.607999980449677,Primary,KEN,Kenya,
5bacb69d-c98c-356b-860d-acf7d4b9837d,ABORE PRIMARY SCHOOL,39.974849700927734,0.792952001094818,Primary,KEN,Kenya,
cebe2725-5991-3dcc-93b2-5b7de391b3bd,ABOSI SECONDARY SCHOOL,35.10139846801758,-1.015400052070618,Secondary,KEN,Kenya,
f3ddaec3-27fe-3368-8406-77ff915d2c23,ABRAR HIGH SCHOOL,35.35060119628906,0.481880009174347,Secondary,KEN,Kenya,
cdb6e9ac-f1bd-32e4-baae-bc58f595626a,ABRASSA ACADEMY,38.54631423950195,3.602451086044312,Primary,KEN,Kenya,
